id,created_at,text
1244991022117109761,2020-03-31 14:12:45,Mon ami @RalphGoodale s’est toujours tenu debout pour les Canadiens. Il continuera à le faire en tant que conseiller spécial chargé de notre réponse à la tragédie du vol 752. Il apportera justice pour les familles des victimes. Détails : https://t.co/Z0bcxHwx5d
1244836411414663168,2020-03-31 03:58:23,We’re going to stay in touch and continue to share ideas on this issue. Read a summary of our call here: https://t.co/fEBgem8ONC
1244836402937896962,2020-03-31 03:58:21,Caught up with Prime Minister @ScottMorrisonMP this evening. We talked about the impact COVID-19 is having in Canada and Australia. We also talked about the steps we’re each taking to keep people safe and protect our economies.
1244836376698380288,2020-03-31 03:58:14,On va continuer de partager nos idées sur cet enjeu. Détails de notre entretien téléphonique : https://t.co/df3TYhN80W
1244836368024588288,2020-03-31 03:58:12,"J’ai parlé au premier ministre @ScottMorrisonMP ce soir. On a discuté des impacts de la COVID-19 sur le Canada et l’Australie, ainsi que des étapes qu’on doit prendre pour garder nos populations en sécurité et protéger nos économies."
1244820335788199937,2020-03-31 02:54:30,"And in communities all across Newfoundland and Labrador, families are coming together - with the help of some cute teddy bears - to keep kids entertained and occupied. In this challenging time, there’s nothing wrong with a little levity. https://t.co/e4hTIpMwPJ"
1244820334013972487,2020-03-31 02:54:29,"Jordynn Klein and other medical students at @UofT wanted to help health care workers however they could. And since offering their services, they’ve been busy babysitting, running errands, and grabbing groceries for those on the front line. https://t.co/v6Vq8SHhFy"
1244820332248272901,2020-03-31 02:54:29,"To make sure her more vulnerable neighbours had the food, housing, and care they needed, Kristene Perron started an online group. Now, people across Quadra Island are making homemade meals, picking up prescriptions, and helping others however they can. https://t.co/QgBvSQIZVE"
1244820330184654850,2020-03-31 02:54:29,"In Edmonton, what started as a group of 20 people bringing groceries and supplies to those in isolation has quickly grown to include more than 100 volunteers. And thanks to their efforts, more than 200 people have what they need. https://t.co/qVzXJQ1lOJ"
1244820328578236417,2020-03-31 02:54:28,"For example, check out this story from Calgary. The staff at Angel’s Cafe used their last delivery of supplies to make meals for anyone in need, and now they’re using the cafe to prepare hampers for those who are in isolation and can’t buy groceries. https://t.co/5s5929T81D"
1244820327051546630,2020-03-31 02:54:28,We’re only going to get through this by pulling together - and that’s exactly what many of you have been doing from the beginning. Here’s a good look at the “caremongering” movement that has inspired acts of kindness in communities across the country. https://t.co/KUol4KAgDi
1244820315152289795,2020-03-31 02:54:25,"There’s no doubt these are tough times - but so many of you right across the country are stepping up to help your neighbours and even complete strangers. I couldn’t include every example below because there are too many, but here’s some #MondayMotivation for you. ⤵️"
1244820255094030338,2020-03-31 02:54:11,"On peut voir un arc-en-ciel, devenu un signe d’espoir, dans les fenêtres des logements à travers le Québec. Hier soir, le pont Samuel-De Champlain s’est illuminé aux couleurs de l’arc-en-ciel pour montrer à tous que nous sommes unis dans cette lutte. https://t.co/hxkfsAmlzz"
1244820253437296640,2020-03-31 02:54:10,"Un garage de Québec, Drolet Ressorts, a fait un don de 19 masques à une clinique de la région. Il espère que d’autres entreprises feront la même chose. Comme l’a dit le directeur du développement Simon Mercier : « Ensemble, on peut faire la différence. » https://t.co/ipyx74czny"
1244820251801538562,2020-03-31 02:54:10,"Chaque jour, la boutique de papeterie Baltic Club à Montréal propose une idée de bricolage pour les enfants et envoie des cartes de souhait écrites à la main pour aider les gens à rester connectés. https://t.co/eWGoU8F0g7"
